label1,label2,constellation,magnitude,season,size,RA,DEC,type,notes
ESO 554-36 ,NGC 2089,LEO MINOR,11.9,spring,1.9,05 47.9,-17 36,Galaxy - ,,,vF;eS;stellar ,H III 270 
ESO 555- 3 ,NGC 2106,LEO MINOR,12.1,spring,2.7,05 50.8,-21 34,Galaxy - ,,,vF;S;vlE;gbM , 
ESO 555-16 ,NGC 2124,LEO MINOR,12.6,spring,2.7,05 57.9,-20 05,Galaxy - ,,,F;S;E;r ,H III 225 
ESO 488-50 ,NGC 2131,LEO MINOR,14.1,spring,1.1,05 58.8,-26 39,Galaxy - ,,,vF;pS;R;gbM, 
IC 2154 ,NGC 2139,LEO MINOR,11.6,spring,2.9,06 01.1,-23 40,Galaxy - ,,,F;S; = IC 2154 ,H II 264;IC 2154 
ESO 555-38 ,NGC 2179,LEO MINOR,12.3,spring,2,06 08.0,-21 45,Galaxy - ,,,F;pS;bet 2 *;glbM , 
ESO 556- 4 ,NGC 2196,LEO MINOR,11,spring,2.8,06 12.2,-21 48,Galaxy - ,,,pF;pS;vlE;pmbM;st nr,H II 265 
MCG - 3-37- 1,NGC 5595,LEPUS,12,winter,2.4,14 24.2,-16 43,Galaxy - ,,,F;pL;R;vgbM;p of 2 ,H III 121 
MCG - 3-37- 2,NGC 5597,LEPUS,12,winter,2.1,14 24.5,-16 46,Galaxy - ,,,vF;L;vlE;vglbM;f of 2,H III 122 
MCG - 2-37- 3,NGC 5605,LEPUS,12.3,winter,1.5,14 25.1,-13 10,Galaxy - ,,,vF;pL;R;vgbM ,H III 120 
IC 4455 ,NGC 5664,LEPUS,15,winter,0.8,14 33.7,-14 37,Galaxy - ,,,pF;S;E;gbM,IC position 0.7m and 3' off;but description fits 
MCG - 3-37- 3,NGC 5663,LEPUS,15,winter,0.8,14 33.9,-16 35,Galaxy - ,,,eF;vS;R;glbM , 
MCG - 3-37- 4,NGC 5716,LEPUS,13,winter,1.9,14 41.1,-17 29,Galaxy - ,,,vF;pL;R ,H III 671 
MCG - 1-37- 12,NGC 5729,LEPUS,13,winter,2.6,14 42.1,-09 01,Galaxy - ,,,F;pL;E;r ,H III 508 
MCG - 3-37- 5,NGC 5728,LEPUS,11.4,winter,3.2,14 42.4,-17 15,Galaxy - ,,,pF;pL;pmE45;mbM;*10s,H I 184 
ESO 580-G012 ,NGC 5726,LEPUS,12.8,winter,1.3,14 42.9,-18 27,Galaxy - ,,,F;S;R;gbM;*10.5 np 3', 
MCG - 2-38- 4,NGC 5745,LEPUS,14,winter,1.7,14 45.0,-13 57,Galaxy - ,,,vF;S;E;pslbM , 
ESO 580-16 ,NGC 5734,LEPUS,12.7,winter,1.5,14 45.2,-20 52,Galaxy - ,,,vF;S;lE;glbM , 
ESO 580-17 ,NGC 5743,LEPUS,13,winter,1.4,14 45.2,-20 55,Galaxy - ,,,F;S;mE;smbMN , 
MCG - 2-38- 7,NGC 5742,LEPUS,14,winter,1.3,14 45.6,-11 49,Galaxy - ,,,F;pS;pmE;gbMN , 
MCG - 2-38- 8,NGC 5741,LEPUS,15,winter,1,14 45.9,-11 55,Galaxy - ,,,vF;vS;R;sbMN , 
ESO 580-23 ,NGC 5744,LEPUS,14.2,winter,1,14 46.6,-18 31,Galaxy - ,,,eF;vS;neb?, 
MCG - 2-38- 12,NGC 5756,LEPUS,12.3,winter,2.3,14 47.6,-14 51,Galaxy - ,,,pB;pL;pmE;gpmbM, 
ESO 580-33 ,NGC 5757,LEPUS,11.9,winter,2.1,14 47.8,-19 05,Galaxy - ,,,vF;S;iR;lbM,H III 690 
ESO 580-39 ,NGC 5761,LEPUS,12.4,winter,1.3,14 49.1,-20 23,Galaxy - ,,,vF;S;R;glbMN ,GALXY @ 14 48.4 -20 10 fits descr but 14 47.7 -20 16 brightr 
UGC 9564,NGC 5768,LEPUS,12.5,winter,1.8,14 52.1,-02 32,Galaxy - ,,,F;R;bMFN;S*s ,H III 373;sBN;sev knotty branch arms;poor res 
ESO 580-50 ,NGC 5766,LEPUS,13.4,winter,1.1,14 53.2,-21 24,Galaxy - ,,,eF;pS;R;gbM, 
MCG - 3-38- 28,NGC 5781,LEPUS,14,winter,1.4,14 56.7,-17 15,Galaxy - ,,,F;S;R;bM;*16 sp, 
UGC 9631,NGC 5792,LEPUS,11.3,winter,6.8,14 58.4,-01 05,Galaxy - ,,,pB;pL;R;mbM;*8-9 np 1' ,H II 683;vsBN in broad diff bar w strong dk lane 
ESO 581- 7 ,NGC 5791,LEPUS,11.7,winter,2.5,14 58.8,-19 16,Galaxy - ,,,pF;S;R;stellar ,H III 691 
MCG - 3-38- 38,NGC 5793,LEPUS,13.2,winter,1.7,14 59.4,-16 42,Galaxy - ,,,eF;pS;E;bMN, 
NGC 5816,NGC 5796,LEPUS,11.6,winter,2.8,14 59.4,-16 37,Galaxy - ,,,F;pS*in centre , 
MCG - 3-38- 41,NGC 5817,LEPUS,15,winter,0.9,14 59.7,-16 11,Galaxy - ,,,vF;pS, 
 ,NGC 5816,LEPUS,15.8,winter,0.5,15 00.1,-16 06,Galaxy - ,,,F;pS;gbMN;stellar , 
NPM1G -13 467,NGC 5801,LEPUS,15.1,winter,0.7,15 00.4,-13 54,Galaxy - ,,,vF;vS;sbM;1st of 3 , 
NPM1G -13 469,NGC 5802,LEPUS,14.6,winter,0.9,15 00.5,-13 55,Galaxy - ,,,vF;vS;sbM;2nd of 3 , 
MCG - 3-38- 44,NGC 5815,LEPUS,14,winter,0.8,15 00.5,-16 50,Galaxy - ,,,eF;pS;E10;D* inv, 
NPM1G -13 470,NGC 5803,LEPUS,15.8,winter,0.5,15 00.6,-13 54,Galaxy - ,,,vF;vS;sbM;3rd of 3 , 
MCG - 2-38- 25,NGC 5809,LEPUS,14,winter,1.4,15 00.9,-14 10,Galaxy - ,,,vF;S;E;glbM, 
MCG - 1-38- 16,NGC 5812,LEPUS,11.2,winter,2.3,15 00.9,-07 27,Galaxy - ,,,cB;S;R;svmbM ,H I 71 
ESO 581-18 ,NGC 5810,LEPUS,13.2,winter,1.2,15 02.7,-17 52,Galaxy - ,,,eF;vS;lE230;bet 2 vf , 
MCG - 2-38- 35,NGC 5849,LEPUS,15,winter,0.9,15 06.8,-14 34,Galaxy - ,,,*13 inv F neb;3*p1'', 
MCG - 2-39- 2,NGC 5858,LEPUS,14,winter,2,15 08.8,-11 13,Galaxy - ,,,F;S;stell Nuc;5861 sf, 
MCG - 2-39- 3,NGC 5861,LEPUS,11.6,winter,3,15 09.3,-11 19,Galaxy - ,,,F;L;E;r ,H II 192 
ESO 581-22 ,NGC 5863,LEPUS,12.8,winter,1.4,15 10.8,-18 26,Galaxy - ,,,*12in eF neb;S;R, 
MCG - 2-39- 5,NGC 5872,LEPUS,14,winter,1.5,15 10.9,-11 29,Galaxy - ,,,No description , 
 ,NGC 5877,LEPUS,99.9,winter,,15 12.9,-04 55,3 Star - ,,,vF;S;*12 att n , 
MCG - 2-39- 6,NGC 5878,LEPUS,11.5,winter,3.2,15 13.8,-14 16,Galaxy - ,,,pB;pL;pmE0;psmbM,H III 736 
F703,NGC 5892,LEPUS,11.7,winter,3.6,15 13.8,-15 28,Galaxy - ,,,eF;L;gbM ,MCG - 2-39-7;Same position as Fath 703 in Burnham's F;S;R;bM 12.8m 2' 
MCG - 2-39- 12,NGC 5880,LEPUS,15,winter,0.6,15 15.0,-14 35,Galaxy - ,,,eF;vS;R;bM;nr 5883 , 
MCG - 2-39- 13,NGC 5885,LEPUS,11.8,winter,3.9,15 15.1,-10 05,Galaxy - ,,,F;cL;R;vgbM,H III 116 
MCG - 2-39- 14,NGC 5883,LEPUS,15,winter,0.9,15 15.2,-14 37,Galaxy - ,,,No description , 
MCG - 2-39- 15,NGC 5891,LEPUS,14,winter,0.8,15 16.2,-11 30,Galaxy - ,,,vF;pS;lE;gbM;*11f , 
GCL 33 ,NGC 5897,LEPUS,8.4,winter,8.7,15 17.4,-21 01,Globular Clu. - ,13.3, H ,pF;L;viR;vgbM;rrr ,H VI 19 
MCG - 3-39- 4,NGC 5890,LEPUS,14,winter,1.6,15 17.9,-17 35,Galaxy - ,,,vF;vS;E235, 
ESO 514- 2 ,NGC 5898,LEPUS,11.4,winter,2.6,15 18.2,-24 06,Galaxy - ,,,F;S;R;gbM ,H III 138 
ESO 514- 4 ,NGC 5903,LEPUS,11.2,winter,3.2,15 18.6,-24 04,Galaxy - ,,,cF;S;R;gpmbM ,H III 139 
MCG - 2-39- 18,NGC 5916A ,LEPUS,15,winter,1.1,15 21.2,-13 06,Galaxy - ,,,, 
MCG - 1-39- 2,NGC 5917,LEPUS,14.5,winter,1.6,15 21.5,-07 23,Galaxy - ,,,eF;vS;psbM, 
MCG - 2-39- 19,NGC 5915,LEPUS,12.3,winter,1.6,15 21.6,-13 06,Galaxy - ,,,B;S;R;glbM;p of 2 , 
MCG - 2-39- 20,NGC 5916,LEPUS,14,winter,2.3,15 21.6,-13 10,Galaxy - ,,,F;S;lE;glbM;f of 2 , 
Merrill 2-1 ,PK 342+27.1 ,LEPUS,11.6,winter,16s,15 22.3,-23 38,Planetary Nebula - ,18.4,,13''-pB;vS;R;nBM at 220X ,same as PK342+17.1 
MCG - 3-40- 2,NGC 5959,LEPUS,14,winter,2,15 37.4,-16 36,Galaxy - ,,,vF;pS;vlE;bMN , 
 ,NGC 5973,LEPUS,16.1,winter,0.9,15 40.3,-08 36,Galaxy - ,,,F;S;iR, 
MCG - 2-40- 2,NGC 5978,LEPUS,14,winter,0.8,15 42.5,-13 14,Galaxy - ,,,eF;vS;sbMN;am st, 
MCG - 2-40- 4,NGC 5995,LEPUS,14,winter,0.9,15 48.4,-13 45,Galaxy - ,,,eF;S;R;vS*p, 
 ,LDN 134,LEPUS,79.9,winter,22,15 53.6,-04 39,Dark Nebula - ,,,,Not listed in U2000 second edition 
UGC 5001,NGC 2859,LIBRA,10.9,summer,4,09 24.3,+34 31,Galaxy - ,, H ,vB;pL;R;smbM ,H I 137;bright nucleus in diff. bar w diff. blobs 
UGC 5118,NGC 2922,LIBRA,14.1,summer,1.2,09 36.9,+37 42,Galaxy - ,,,vF;S;iR;lbM;r ,irregular or peculiar 
UGC 5140,NGC 2942,LIBRA,12.6,summer,2.3,09 39.1,+34 00,Galaxy - ,,,F;pL;vlE0;vglbM,bright nucl.;2 main branch arms;faint;poor resolution 
UGC 5166,NGC 2955,LIBRA,12.9,summer,1.5,09 41.3,+35 53,Galaxy - ,,,cF;pS;iR;glbM;r,H III 541;many filam. knotty arms in bright part 
UGC 5191,NGC 2965,LIBRA,13.4,summer,1.2,09 43.3,+36 15,Galaxy - ,,,eF;vS;R;bM;r ,H III 751;brightest in group 
UGC 5197,NGC 2971,LIBRA,14,summer,1.1,09 43.8,+36 11,Galaxy - ,,,eF;pS;iR;vlbM ,NGC 2965 group 
UGC 5251,NGC 3003,LIBRA,11.9,summer,5.7,09 48.6,+33 25,Galaxy - ,,,!;cB;L;vmE90 ,H V 26;BM;no def N;dk mark & knots;filam arms 
UGC 5262,NGC 3012,LIBRA,13.5,summer,1.1,09 49.9,+34 43,Galaxy - ,,,vF;pL;R;com,compact 
MCG 6-22- 18,NGC 3013,LIBRA,15.6,summer,0.4,09 50.2,+33 34,Galaxy - ,,,pF;pS;R;bM;3021 f , 
UGC 5280,NGC 3021,LIBRA,12.1,summer,1.5,09 51.0,+33 33,Galaxy - ,,,pB;pS;vlE;mbM;*10 sp,H I 115;vsvBN;many filam B knotty arms;NGC 3003 at 30 spp 
MCG +06-22-043,UGC 5349 ,LIBRA,13.7,summer,2.5,09 58.1,+37 18,Galaxy - ,,,, 
UGC 5366,NGC 3074,LIBRA,12.7,summer,2.3,09 59.7,+35 24,Galaxy - ,,,vF;pL;iR;vgvlbM,H III 542;SN 1965n;comp 4.7';PA122;0.5'X0.2' 
PGC 29036,UGC 5393 ,LIBRA,14,summer,2.3,10 01.7,+33 08,Galaxy - ,,,, 
MCG 6-22- 58,NGC 3099B ,LIBRA,16,summer,0.3,10 02.5,+32 43,Galaxy - ,,,eF;S , 
NGC 3099 B4201,NGC 3099A ,LIBRA,15.4,summer,0.6,10 02.6,+32 42,Galaxy - ,,,eF;S ,H III 478 
UGC 5414,NGC 3104,LIBRA,13.1,summer,3.3,10 04.0,+40 45,Galaxy - ,,,eF;pL;E;vfinv,H IV 48;irr 
UGC 5419,NGC 3106,LIBRA,12.4,summer,1.8,10 04.1,+31 11,Galaxy - ,,,F;S;R;sbM ,H II 320;comp at 5.6' f;0.2'X0.2';compact;mag 15.7 
MCG 5-24- 12,NGC 3116,LIBRA,15.3,summer,0.4,10 06.8,+31 06,Galaxy - ,,,neb *13 ,compact 
UGC 5452,NGC 3118,LIBRA,13.5,summer,2.5,10 07.2,+33 02,Galaxy - ,,,S group of vF st in vF neb, 
UGC 5466,NGC 3126,LIBRA,12.8,summer,2.8,10 08.3,+31 52,Galaxy - ,,,F;S;lE;N=*15 , 
PGC 29549,UGC 5478 ,LIBRA,14.2,summer,1.7,10 09.5,+30 09,Galaxy - ,,,,Dwarf irregular;P w UGC 5481 
MCG 7-21- 17,NGC 3150,LIBRA,15.4,summer,0.5,10 13.4,+38 39,Galaxy - ,,,vF;S , 
MCG 7-21- 18,NGC 3151,LIBRA,13.8,summer,0.8,10 13.5,+38 37,Galaxy - ,,,vF;vS, 
MCG 7-21- 18A ,NGC 3152,LIBRA,14.2,summer,0.5,10 13.6,+38 51,Galaxy - ,,,eF;vS;iR;eF* close sp, 
UGC 5511,NGC 3158,LIBRA,11.9,summer,2.3,10 13.8,+38 46,Galaxy - ,,,cB;cS;R;psbM;r ,H II 639;brightest in group;sev galaxies in vic;UGC 5511 
MCG 7-21- 21,NGC 3159,LIBRA,13.6,summer,1,10 13.9,+38 39,Galaxy - ,,,vF;vS;stellar , 
UGC 5513,NGC 3160,LIBRA,15.2,summer,1.3,10 13.9,+38 51,Galaxy - ,,,vF;vS;lE ,may be disturbed by NGC 3158 at 4.8 
MCG 7-21- 22,NGC 3161,LIBRA,13.5,summer,0.4,10 14.0,+38 39,Galaxy - ,,,vF;vS, 
UGC 5517,NGC 3163,LIBRA,13.3,summer,1,10 14.1,+38 39,Galaxy - ,,,F;S;R;gbM ,H II 640;NGC 3158 group;UGC 5517 
 ,NGC 3167,LIBRA,99.9,summer,,10 14.6,+29 36,Non-existant - ,,,F;S;vS Cl of vF st? , 
MCG 7-21- 51,NGC 3219,LIBRA,15.4,summer,0.8,10 22.6,+38 35,Galaxy - ,,,eF;S;R;lbM,double system;faint bridge 
MCG 5-25- 4,NGC 3232,LIBRA,14.2,summer,0.7,10 24.4,+28 02,Galaxy - ,,,eF;*11 p 150'';ls;p of 2 , 
NGC 3235,NGC 3234,LIBRA,14.5,summer,1.2,10 25.0,+28 01,Galaxy - ,,,pB;pS;R;psbM;(=3235), 
NGC 3234,NGC 3235,LIBRA,13.3,summer,1.2,10 25.0,+28 01,Galaxy - ,,,F;S;f of 2,IC 2572 at 4.7';PA 23 
UGC 5662,NGC 3245A ,LIBRA,13.9,summer,3.5,10 27.0,+28 38,Galaxy - ,,,, 
UGC 5663,NGC 3245,LIBRA,10.8,summer,3.5,10 27.3,+28 30,Galaxy - ,, H ,vB;pL;E 0;smbMEN,H I 86 
UGC 5685,NGC 3254,LIBRA,11.7,summer,4.8,10 29.3,+29 30,Galaxy - ,,,cB;L;mE 45;psmbMN ,H I 72 
UGC 5705,NGC 3265,LIBRA,12.9,summer,0.9,10 31.1,+28 48,Galaxy - ,,,pF;S;R;psbM;* sf,H III 349;UGC 5705 
 ,NGC 3272,LIBRA,99.9,summer,,10 31.8,+28 28,2 Star - ,,,F;vS;iR;3277 nf, 
UGC 5731,NGC 3277,LIBRA,11.7,summer,2.1,10 32.9,+28 31,Galaxy - ,, H ,cB;cS;R;pgmbM ,H II 359 
 ,NGC 3291,LIBRA,99.9,summer,,10 36.1,+37 16,1 Star - ,,,*13 inv in vF neb , 
UGC 5753,NGC 3294,LIBRA,11.8,summer,3.4,10 36.3,+37 19,Galaxy - ,, H ,cB;L;mE 135;glbM,H I 164 
Arp 267 ,UGC 5764 ,LIBRA,14.7,summer,2.1,10 36.7,+31 33,Galaxy - ,,,,Dwarf irr;almost stellar nucl w faint ring outside 
UGC 5777,NGC 3304,LIBRA,13.4,summer,1.4,10 37.6,+37 27,Galaxy - ,,,vF;cS;psbM;er ,H III 615 
UGC 5800,NGC 3323,LIBRA,13.3,summer,1.3,10 39.7,+25 19,Galaxy - ,,,vF;vS;R;lbM,peculiar 
UGC 5803,NGC 3327,LIBRA,13.4,summer,1.1,10 40.0,+24 05,Galaxy - ,,,vF;S;R;gbM;vS* att ,H II 348 
UGC 5817,NGC 3334,LIBRA,12.8,summer,1.1,10 41.5,+37 19,Galaxy - ,,,cF;vS;R;bM,H II 641 
PGC 31923,UGC 5829 ,LIBRA,13.5,summer,4.6,10 42.6,+34 27,Galaxy - ,,,, 
UGC 5840,NGC 3344,LIBRA,9.9,summer,7.1,10 43.5,+24 55,Galaxy - ,,B H ,cB;L;gbM;* inv;2 st f,H I 81 
ZwG 155. 2 ,NGC 3350,LIBRA,14.3,summer,0.5,10 44.4,+30 43,Galaxy - ,,,eF;vS;2 st 9-10 s , 
UGC 5906,NGC 3380,LIBRA,12.5,summer,1.6,10 48.2,+28 36,Galaxy - ,,,pB;pS;R;sbM,H II 360;massive spiral arms;UGC 5906 
UGC 5909,NGC 3381,LIBRA,11.7,summer,2,10 48.4,+34 43,Galaxy - ,,,pF;cL;iR;vglbM ,H II 565 
 ,NGC 3382,LIBRA,99.9,summer,,10 48.4,+36 44,2 Star - ,,,F;S;iR;S Cl? , 
UGC 5931,NGC 3395,LIBRA,12.1,summer,1.7,10 49.8,+32 59,Galaxy - ,, H ,cB;pS;ilE;1st of 2 ,H I 116;P w NGC 3396;contact disrupted;brightest of 7 
UGC 5935,NGC 3396,LIBRA,12.1,summer,2.9,10 49.9,+32 59,Galaxy - ,,,pB;pS;ilE;2nd of 2 ,H I 117;P w NGC 3395 
UGC 5949,NGC 3400,LIBRA,13.2,summer,1.1,10 50.8,+28 28,Galaxy - ,,,pF;S;R;bM ,H II 361 
UGC 5960,NGC 3413,LIBRA,12.1,summer,1.8,10 51.3,+32 46,Galaxy - ,,,F;S ,H II 493;NGC 3395 group 
UGC 5959,NGC 3414,LIBRA,11,summer,3.6,10 51.3,+27 58,Galaxy - ,, H ,B;pL;R;mbM,H II 362;P w NGC 3418 at 8'2;UGC 5959 
UGC 5963,NGC 3418,LIBRA,13.2,summer,1.1,10 51.4,+28 07,Galaxy - ,,,cF;S;R;bM ,H II 363 
UGC 5972,NGC 3424,LIBRA,12.4,summer,2.7,10 51.8,+32 54,Galaxy - ,,,pF;pL;lE;sp of 3,H II 494;NGC 3395 group 
UGC 5982,NGC 3430,LIBRA,11.6,summer,4.1,10 52.2,+32 57,Galaxy - ,,,pB;L;iE;gbM;2nd of 3,NGC 3395 group;H I 118 
UGC 5986,NGC 3432,LIBRA,11.3,summer,6.6,10 52.5,+36 37,Galaxy - ,,B H ,pB;pL;vmE 40;** close sp ,H I 172;P w UGC 5983;mag 17;1.2'X1 ' 
UGC 6001,NGC 3442,LIBRA,13.4,summer,0.6,10 53.1,+33 55,Galaxy - ,,,F;vS;R;mbM;r? ,peculiar 
UGC 6023,NGC 3451,LIBRA,13,summer,1.7,10 54.4,+27 14,Galaxy - ,,,F;pL;vlE;vlbM ,H II 364 
UGC 6079,NGC 3486,LIBRA,10.5,summer,6.8,11 00.4,+28 59,Galaxy - ,, H ,cB;cL;R;gmbM ,H I 87 
UGC 6099,NGC 3493,LIBRA,14.2,summer,1.1,11 01.5,+27 43,Galaxy - ,,,vF;R;bM;* sp ,comp 1.7';PA170;0.4'X0.1' 
UGC 6118,NGC 3504,LIBRA,11,summer,2.7,11 03.2,+27 58,Galaxy - ,, H ,B;L;E;mbMN;rr;p of 2,H I 88;P w NGC 3512 at 12 ';PA72;comp 4 ';PA55;0.4'X0.1' 
UGC 6126,NGC 3510,LIBRA,12.2,summer,4.1,11 03.7,+28 53,Galaxy - ,,,F;L;cE;*7;310;8',H II 365 
UGC 6128,NGC 3512,LIBRA,12.3,summer,1.5,11 04.0,+28 02,Galaxy - ,,,F;pS;R;pgbM;f of 2 ,H II 366;P w NGC 3504 
UGC 6139,NGC 3515,LIBRA,13.9,summer,0.9,11 04.6,+28 14,Galaxy - ,,,vF;S;R;sev eF st inv, 
ESO 272- 3 ,NGC 5530,LUPUS,11.1,spring,4.2,14 18.5,-43 23,Galaxy - ,,,vF;pmE;esvmBM*12, 
PK 319+15.1 ,IC 4406,LUPUS,11,spring,46s,14 22.4,-44 09,Planetary Nebula - ,17.4,,E 80 deg ,Annular;N2-- Stellar ?;pB diffused disk 20''--Hartung 
OCL 926,NGC 5593,LUPUS,99.9,spring,8,14 25.7,-54 48,Open Cluster - 15,7.8,,Cl;vlRi;vlC;st10, 
IC 4441 ,IC 4444,LUPUS,11.4,spring,1.7,14 31.6,-43 25,Galaxy - ,,,vF;vS;* in M;spiral or annular, 
ESO 272-16 ,NGC 5643,LUPUS,10,spring,4.7,14 32.7,-44 11,Galaxy - ,,,pB;L;R;vglbM;st inv , 
ESO 272-19 ,NGC 5670,LUPUS,12,spring,2.3,14 35.6,-45 58,Galaxy - ,,,vF;S;cE;bet 2* , 
ESO 272-22 ,NGC 5688,LUPUS,11.9,spring,3.8,14 39.6,-45 01,Galaxy - ,,,F;S;vgbM;am st , 
He2-112 ,PK 319+ 6.1 ,LUPUS,13.2,spring,15.0s,14 40.5,-52 35,Planetary Nebula - ,18.1,,, 
OCL 930,NGC 5749,LUPUS,8.8,spring,10,14 48.9,-54 30,Open Cluster - 30,,,Cl;pL;pRi;lC;*10..11, 
 ,Hogg 18,LUPUS,8,spring,3,14 50.7,-52 15,Open Cluster - 15,8.8,,, 
OCL 934,NGC 5764,LUPUS,12.6,spring,2,14 53.5,-52 40,Open Cluster - 12,,,Cl;vF;vS;vC, 
ESO 223-SC11 ,NGC 5800,LUPUS,99.9,spring,,15 01.8,-51 55,Open Cluster - ,,,Cl;pL;pRi;lC , 
NGC 5834,NGC 5824,LUPUS,9.1,spring,6.2,15 04.0,-33 04,Globular Clu. - ,15.5,,pB;S;Stell Nuc , 
ESO 387-SC001,NGC 5834,LUPUS,9.1,spring,6.2,15 04.0,-33 04,Globular Clu. - ,,,eeF;stellar, 
OCL 937,NGC 5822,LUPUS,6.5,spring,40,15 04.4,-54 24,Open Cluster - 150,10,,Cl;vL;Ri;lC;st9...12, 
He2-117 ,PK 321+ 2.2 ,LUPUS,14.9,spring,5s,15 06.0,-56 00,Planetary Nebula - ,17.9,,, 
He2-118 ,PK 327+13.1 ,LUPUS,12.7,spring,5s,15 06.2,-43 01,Planetary Nebula - ,18.7,,, 
ESO 387- 4 ,NGC 5843,LUPUS,12.3,spring,1.9,15 07.5,-36 20,Galaxy - ,,,vF;S;lE;vlbM;r , 
PK 331+16.1 ,NGC 5873,LUPUS,12,spring,3s,15 12.8,-38 08,Planetary Nebula - ,15.5,,stellar=9.5mag , 
PK 327+10.1 ,NGC 5882,LUPUS,10.5,spring,7s,15 16.8,-45 39,Planetary Nebula - ,13.4,,vS;R;quite sharp, 
He2-128 ,PK 325+ 4.1 ,LUPUS,14.4,spring,5s,15 25.1,-51 20,Planetary Nebula - ,15.9,,, 
He2-129 ,PK 325+ 3.1 ,LUPUS,14.9,spring,2.0s,15 25.6,-52 51,Planetary Nebula - ,,,, 
GCL 35 ,NGC 5927,LUPUS,8,spring,12,15 28.0,-50 40,Globular Clu. - ,14.5,,cB;L;R;vgbM;rrr;st 15, 
ESO 450- 5 ,NGC 5968,LUPUS,12.2,spring,2.1,15 40.0,-30 33,Galaxy - ,,,vF;L;R;gbM;r , 
 ,B 228 ,LUPUS,79.9,spring,240,15 45.5,-34 24,Dark Nebula - ,,,,Contains small bright reflection nebula 
Dunlop 552 ,NGC 5986,LUPUS,7.6,spring,9.8,15 46.1,-37 47,Globular Clu. - ,13.2,,!;vB;L;R;vgbM;st 13...15 , 
 ,SL 11 ,LUPUS,79.9,spring,150,15 57.0,-37 48,Dark Nebula - ,,,,Elongated E and W 
PK 341+13.1 ,NGC 6026,LUPUS,12.5,spring,54s,16 01.4,-34 33,Planetary Nebula - ,13.3,,F;S;R;gpmbM;tri* np ,Ring shape 
 ,SL 7 ,LUPUS,79.9,spring,60,16 01.8,-41 52,Dark Nebula - ,,,,Several overlapping clouds 
Longmore 11 ,PK 340+12.1 ,LUPUS,16,spring,67s,16 03.4,-36 01,Planetary Nebula - ,19,,, 
UGC 3463,IC 2166,LYNX,12.4,spring,3,06 26.9,+59 05,Galaxy - ,,,Neb;F*p1';D*f3', 
UGC 3504,NGC 2273A ,LYNX,13.3,spring,2.7,06 40.1,+60 05,Galaxy - ,,,, 
MCG +10-10-009,UGC 3504 ,LYNX,12.3,spring,3.1,06 40.1,+60 04,Galaxy - ,,,, 
Abell 16,PK 153+22.1 ,LYNX,15.9,spring,2.3,06 43.9,+61 47,Planetary Nebula - ,17.4,,, 
UGC 3530,NGC 2273B ,LYNX,12.5,spring,2.7,06 46.5,+60 20,Galaxy - ,,,,asym. v broad knotty arms;diff. broad vF arm north 
UGC 3546,NGC 2273,LYNX,11.7,spring,3.2,06 50.1,+60 51,Galaxy - ,,,F;S;iR;r? ,pseudo round; high surface brightness 
MCG +10-10-017,UGC 3574 ,LYNX,12.6,spring,4.2,06 53.1,+57 11,Galaxy - ,,,,P w UGC 3569 6' preced 
PGC 19899,UGC 3598 ,LYNX,14.4,spring,2.1,06 56.5,+60 39,Galaxy - ,,,, 
UGC 3618,NGC 2308,LYNX,13.2,spring,1.8,06 58.6,+45 13,Galaxy - ,,,eF;vS;vF* inv , 
UGC 3633,NGC 2315,LYNX,13.6,spring,1.3,07 02.6,+50 35,Galaxy - ,,,eF ,double system 
PGC 20116,UGC 3647 ,LYNX,14.1,spring,1.3,07 04.9,+56 32,Galaxy - ,,,, 
UGC 3659,NGC 2320,LYNX,11.9,spring,1.4,07 05.7,+50 35,Galaxy - ,,,pB;S;iR;gbM;*8 sp ,H II 861 
UGC 3663,NGC 2321,LYNX,13.6,spring,1.4,07 06.0,+50 45,Galaxy - ,,,vF;12'n of 2320, 
UGC 3662,NGC 2322,LYNX,13.8,spring,1.1,07 06.0,+50 31,Galaxy - ,,,vF;vS;lE ,H III 874 
UGC 3681,NGC 2326,LYNX,13.1,spring,1.8,07 08.2,+50 41,Galaxy - ,,,vF;pL;iR;psmbM;st p ,H II 734 
UGC 3687,NGC 2326A ,LYNX,14.8,spring,1,07 08.6,+50 38,Galaxy - ,,,,peculiar galaxy 
PGC 20250,UGC 3685 ,LYNX,12,spring,3.3,07 09.0,+61 36,Galaxy - ,,,, 
UGC 3695,NGC 2329,LYNX,12.4,spring,1.3,07 09.1,+48 37,Galaxy - ,,,vF;vS;stellar ,H II 735= III 875 
 ,Abell 569 ,LYNX,13.8,spring,25.8,07 09.2,+48 38,Galaxy clust. - ,,,,9 Gal/Deg; brightest is NGC 2329; 36 galaxies 
IC 457 ,NGC 2330,LYNX,14,spring,0.4,07 09.5,+50 09,Galaxy - ,,,vF;vS;v stellar, 
UGC 3699,NGC 2332,LYNX,12.8,spring,1.5,07 09.6,+50 11,Galaxy - ,,,F;S;R;psbM,H II 862 
UGC 3711,NGC 2337,LYNX,12.4,spring,2.3,07 10.2,+44 27,Galaxy - ,,,eF;S;E, 
UGC 3720,NGC 2340,LYNX,11.7,spring,1.8,07 11.2,+50 10,Galaxy - ,,,pF;S;R;glbM;r ,H II 736 
IC 465 ,NGC 2334,LYNX,14.7,spring,0.9,07 11.6,+50 15,Galaxy - ,,,vF;bet 2* 12 , 
