label1,label2,constellation,magnitude,season,size,RA,DEC,type,notes,,,
NGC4811,ESO323-47,CANIS MINOR,13,winter,1.3,194.225,-40.2,Galaxy,eF;cS;R;gbM;p of 2 ,,,
NGC4812,ESO323-48,CANIS MINOR,13.1,winter,1.2,194.225,-40.18333333,Galaxy,eF;S;R;gbM;f of 2 ,,,
NGC4835A,ESO269-15,CANIS MINOR,13.3,winter,2.5,194.3,-45.61666667,Galaxy,,,,
NGC4832,ESO323-51,CANIS MINOR,12.2,winter,1.8,194.45,-38.23333333,Galaxy,pF;vS;R;sbM *17;*10 70 deg,,,
NGC4835,ESO269-19,CANIS MINOR,11.6,winter,4.3,194.525,-45.73333333,Galaxy,F;pL;mE;vgbM ,,,
NGC4852,Dunlop311,CANIS MINOR,8.9,winter,11,195.025,-58.38333333,Open Cluster60,Cl;L;pRi;iR;st10... ,,,
NGC4903,ESO443-30,CANIS MINOR,13,winter,1.6,195.35,-29.06666667,Galaxy,vF;cS;R;* att;p of 2,,,
NGC4905,ESO443-31,CANIS MINOR,13.2,winter,1.4,195.375,-29.13333333,Galaxy,vF;vS;R;slbM;f of 2 ,,,
NGC4909,ESO269-35,CANIS MINOR,12.6,winter,1.9,195.5,-41.23333333,Galaxy,eF;3 or 411-12 f ,,,
NGC4930,ESO323-74,CANIS MINOR,11.1,winter,4.4,196.025,-40.58333333,Galaxy,vF;R;tri 28;9;f ,,,
NGC4936,ESO443-47,CANIS MINOR,10.8,winter,3.2,196.075,-29.46666667,Galaxy,pB;S;R;bM;* f .1ec ,,,
NGC4947A,ESO382-4,CANIS MINOR,14.5,winter,1.7,196.075,-34.76666667,Galaxy,,,,
NGC4937,ESO269-?40,CANIS MINOR,99.9,winter,,196.225,-46.78333333,Asterism,eeF;S;R;p of 2 ,,,
NGC4940,ESO269-42,CANIS MINOR,13.1,winter,1.2,196.25,-46.76666667,Galaxy,F;S;R;f of 2 ,,,
NGC4947,IC3974,CANIS MINOR,11.8,winter,2.4,196.325,-34.66666667,Galaxy,F;pL;R;vglbM ,,,
NGC4945,Dunlop411,CANIS MINOR,8.6,winter,19.8,196.35,-48.53333333,Galaxy,B;vL;vmE39, C ,,
NGC4946,ESO269-45,CANIS MINOR,12.4,winter,1.6,196.375,-42.4,Galaxy,B;pS;R;gpmbM;p of 2 ,,,
NGC4950,ESO269-47,CANIS MINOR,13.9,winter,0.8,196.4,-42.5,Galaxy,eF;S;R;pslbM;f of 2 ,,,
PK304+5.1,He2-88,CANIS MINOR,14.3,winter,0.166666667,196.425,-56.35,Planetary Nebula,,,,
NGC4953,ESO382-8,CANIS MINOR,13.1,winter,1.2,196.55,-36.41666667,Galaxy,vF;pS;am 3 S,,,
NGC4945A,ESO219-28,CANIS MINOR,12.5,winter,2.5,196.65,-48.3,Galaxy,,,,
NGC4976,ESO219-29,CANIS MINOR,10,winter,5.1,197.15,-48.5,Galaxy,B;pL;R;gmbM,,,
PK305+1.1,He2-90,CANIS MINOR,13.7,winter,0.166666667,197.4,-60.66666667,Planetary Nebula,,,,
NGC4988,ESO269-55,CANIS MINOR,12.8,winter,1.7,197.475,-42.9,Galaxy,vF;S;E;r ,,,
NGC5011A,ESO269-63,CANIS MINOR,13.6,winter,1.6,198.05,-42.68333333,Galaxy,,,,
Danks1,,CANIS MINOR,99.9,winter,0.8,198.15,-61.3,Open Cluster25,,,,
NGC5011,ESO269-65,CANIS MINOR,11.4,winter,2.5,198.225,-42.9,Galaxy,pB;cS;R;am 400mm_bahtinov.svg ,,,
Danks2,,CANIS MINOR,99.9,winter,1.2,198.25,-61.33333333,Open Cluster80,,,,
NGC5011B,ESO269-67,CANIS MINOR,14.5,winter,0.8,198.3,-42.75,Galaxy,,,,
NGC5011C,ESO269-68,CANIS MINOR,14.2,winter,1.2,198.3,-42.73333333,Galaxy,,,,
NGC5026,ESO269-73,CANIS MINOR,11.5,winter,3.3,198.55,-41.03333333,Galaxy,pB;pL;R;gbM;*7 nf ,,,
NGC5043,ESO132-SC2,CANIS MINOR,99.9,winter,10,199.05,-59.93333333,Open Cluster,Cl;P;E;sC st11 ,,,
NGC5045,ESO96-SC5,CANIS MINOR,99.9,winter,,199.275,-62.58333333,Open Cluster,Cl;vL;vRi;st11 ,,,
NGC5062,ESO382-35,CANIS MINOR,12.2,winter,2.3,199.6,-34.53333333,Galaxy,eF;vS;E;r ,,,
NGC5063,ESO382-36,CANIS MINOR,12.4,winter,2.3,199.6,-34.65,Galaxy,eF;vS;R;* nr ,,,
Stock16,,CANIS MINOR,9.1,winter,20,199.65,-61.48333333,Open Cluster83,,,,
NGC5064,ESO220-2,CANIS MINOR,12.1,winter,2.4,199.75,-46.08333333,Galaxy,B;S;R;pslbM,,,
NGC5090A,ESO269-84,CANIS MINOR,13,winter,1.7,199.825,-42.35,Galaxy,,,,
NGC5090B,ESO269-88,CANIS MINOR,13.2,winter,1.9,200.075,-42.13333333,Galaxy,,,,
NGC5082,ESO269-89,CANIS MINOR,12.8,winter,1.5,200.175,-42.3,Galaxy,vF;S;R;0.0666667t of 4,,,
NGC5086,,CANIS MINOR,99.9,winter,,200.25,-42.26666667,2 Star,eF;vS;R;2nd of 4,,,
NGC5090,ESO270-2,CANIS MINOR,11.6,winter,2.7,200.3,-42.3,Galaxy,pB;pL;R;3rd of 4,,,
NGC5091,ESO270-4,CANIS MINOR,13.1,winter,1.8,200.325,-42.28333333,Galaxy,cF;S;vlE;4th of 4 ,,,
NGC5102,ESO382-50,CANIS MINOR,9.6,winter,8.6,200.5,-35.36666667,Galaxy,vB;pS;R;svmbM ,,,
PK306-0.1,He2-92,CANIS MINOR,14.4,winter,0.416666667,200.625,-62.65,Planetary Nebula,,,,
NGC5108,ESO444-20,CANIS MINOR,14.1,winter,1.2,200.825,-31.65,Galaxy,eeF;p of 2,,,
NGC5114,ESO444-24,CANIS MINOR,12.4,winter,1.8,201,-31.65,Galaxy,F;lE;psbM;f of 2,,,
NGC5121,ESO382-57,CANIS MINOR,11.5,winter,1.9,201.2,-36.31666667,Galaxy,cB;S;R;psmbM;r ,,,
NGC5124,IC4233,CANIS MINOR,12.1,winter,2.2,201.2,-29.68333333,Galaxy,vF;S;vlE ,,,
Loden807,,CANIS MINOR,7.9,winter,20,201.225,-61.56666667,Open Cluster35,,,,
NGC5126,ESO444-28,CANIS MINOR,13.1,winter,1.4,201.225,-29.66666667,Galaxy,vF;vS,,,
Ced122,,CANIS MINOR,99.9,winter,144,201.25,-63.98333333,Bright Nebula,,,,
NGC5121A,ESO382-61,CANIS MINOR,15.1,winter,1.7,201.375,-36.61666667,Galaxy,,,,
NGC5128,Dunlop482,CANIS MINOR,6.8,winter,27.6,201.375,-42.98333333,Galaxy,!!vB;vL;vmE122;bifid,BC ,,
NGC5120,OCL899,CANIS MINOR,13,winter,3,201.425,-62.55,Open Cluster,Cl;eRi;mC;st12...16 ,,,
NGC5140,ESO382-65,CANIS MINOR,11.8,winter,2.1,201.6,-32.13333333,Galaxy,vF;S;R;glbM,,,
NGC5139,OmegaCentauri,CANIS MINOR,3.9,winter,36.3,201.7,-46.51666667,Globular Clu.,!!!eL;B;eRi;vvC,BC ,,
NGC5138,OCL902,CANIS MINOR,7.6,winter,8,201.825,-58.96666667,Open Cluster40,Cl;Ri;lC;st11 ,,,
Basel18,,CANIS MINOR,8.2,winter,4,201.95,-61.68333333,Open Cluster20,,,,
NGC5156,ESO220-13,CANIS MINOR,11.7,winter,2.5,202.175,-47.08333333,Galaxy,pB;cS;iE;glbM;r,,,
NGC5161,ESO383-4,CANIS MINOR,11.2,winter,5.6,202.3,-32.81666667,Galaxy,pF;L;vmE;pgbM;rr,,,
Hogg16,,CANIS MINOR,8.4,winter,4,202.325,-60.8,Open Cluster20,,,,
NGC5155,ESO96-SC13,CANIS MINOR,99.9,winter,,202.4,-62.58333333,Open Cluster,Cl;vRi,,,
Cr271,,CANIS MINOR,8.7,winter,7,202.475,-63.81666667,Open Cluster20,,,,
Cr272,,CANIS MINOR,7.7,winter,9,202.65,-60.73333333,Open Cluster40,,,,
NGC5168,OCL905,CANIS MINOR,9.1,winter,4,202.775,-59.06666667,Open Cluster50,Cl;vF;S;vRi;st15,,,
NGC5188,MCG-6-30-7,CANIS MINOR,12.1,winter,3,202.875,-33.2,Galaxy,F;pL;vlE;vglbM ,,,
NGC5193A,ESO383-14,CANIS MINOR,14,winter,1.3,202.95,-32.76666667,Galaxy,,,,
NGC5193,ESO383-15,CANIS MINOR,11.6,winter,1.9,202.975,-32.76666667,Galaxy,pB;S;R;g;psbM ,,,
Ru108,,CANIS MINOR,7.5,winter,12,203.05,-57.51666667,Open Cluster15,,,,
Tr21,Cr274,CANIS MINOR,7.7,winter,4,203.05,-61.21666667,Open Cluster20,,,,
NGC5206,ESO220-18,CANIS MINOR,10.6,winter,3.8,203.425,-47.85,Galaxy,F;pL;R;vgbM,,,
NGC5215,ESO383-29,CANIS MINOR,12.9,winter,1.2,203.775,-32.51666667,Galaxy,eF;eS,,,
Cr275,,CANIS MINOR,10.2,winter,7,203.85,-59.81666667,Open Cluster20,,,,
NGC5220,ESO383-36,CANIS MINOR,12.2,winter,2.4,203.975,-32.55,Galaxy,vF;S;R;*10f,,,
NGC5234,ESO220-24,CANIS MINOR,13,winter,1.3,204.375,-48.16666667,Galaxy,eeF;S;lE ,,,
NGC5237,ESO270-22,CANIS MINOR,12.5,winter,2,204.4,-41.15,Galaxy,F;pL;cE;vglbM ,,,
NGC5219,NGC5244,CANIS MINOR,13.3,winter,1.7,204.675,-44.15,Galaxy,,,,
NGC5244,NGC5219,CANIS MINOR,12.5,winter,1.7,204.675,-44.15,Galaxy,vF;S;R;vglbM;*13 att,,,
NGC5253,ESO445-4,CANIS MINOR,10.4,winter,4.6,204.975,-30.35,Galaxy,B;pL;E45;psmbM ,,,
NGC5266A,ESO220-30,CANIS MINOR,12,winter,3.1,205.15,-47.65,Galaxy,,,,
PK309+0.1,He2-96,CANIS MINOR,14.4,winter,0.066666667,205.65,-60.61666667,Planetary Nebula,,,,
NGC5266,ESO220-33,CANIS MINOR,11.1,winter,3.3,205.75,-47.83333333,Galaxy,B;pL;vlE;vglbM;.05t nr,,,
NGC5269,ESO97-SC4,CANIS MINOR,99.9,winter,3,206.175,-61.08333333,Open Cluster,Cl;P;L;iF;st 12,,,
NGC5286,Dunlop388,CANIS MINOR,7.4,winter,9.1,206.6,-50.63333333,Globular Clu.,vB;pL;R;rrr;st 15 , C ,,
NGC5281,OCL911,CANIS MINOR,5.9,winter,7,206.65,-61.08333333,Open Cluster40,Cl;B;S;pC;iR;*10..12,,,
NGC5284,ESO133-?4,CANIS MINOR,10,winter,30,206.85,-58.85,Open Cluster,Cl;L;vRi;st7...16 ,,,
NGC5291,ESO445-30,CANIS MINOR,14.1,winter,1.2,206.85,-29.6,Galaxy,vF;R;vlbM;**p ,,,
NGC5292,ESO445-31,CANIS MINOR,11.9,winter,1.8,206.925,-29.06666667,Galaxy,pF;S;R;0.0333333t nr ,,,
NGC5298,ESO445-39,CANIS MINOR,13.1,winter,1.4,207.15,-29.56666667,Galaxy,F;S;R;gbM ,,,
NGC5302,ESO445-43,CANIS MINOR,12.1,winter,1.7,207.2,-29.48333333,Galaxy,F;S;R;gbM ,,,
NGC5304,ESO445-52,CANIS MINOR,12.6,winter,1.5,207.5,-29.41666667,Galaxy,eF;pS;lE;vF *f ,,,
NGC5299,ESO133-?5,CANIS MINOR,99.9,winter,,207.6,-58.05,Asterism,Cl;vL;vRi ,,,
NGC5307,PK312+10.1,CANIS MINOR,12.1,winter,0.25,207.775,-50.8,Planetary Nebula,Pln or vf;eS;Dneb ,,,
NGC5316,OCL913,CANIS MINOR,6,winter,14,208.5,-60.13333333,Open Cluster80,Cl;pL;pC;st11 ,,,
NGC5333,ESO221-17,CANIS MINOR,11.9,winter,1.9,208.6,-47.48333333,Galaxy,vF;vS;R;*8f,,,
NGC5357,ESO445-78,CANIS MINOR,12,winter,1.6,209,-29.65,Galaxy,pF;S;R;glbM;bet 2*10,,,
NGC5365A,ESO271-6,CANIS MINOR,12.8,winter,2.6,209.175,-43.98333333,Galaxy,,,,
Be146,,CANIS MINOR,79.9,winter,20,209.4,-40,Dark Nebula,,,,
NGC5367,ESO325-N*36,CANIS MINOR,99.9,winter,4,209.425,-38.01666667,Bright Nebula,vB;vL;vsmbM** ,,,
NGC5365,ESO271-8,CANIS MINOR,11.4,winter,3,209.45,-42.06666667,Galaxy,pB;cS;R;pgbM;am st ,,,
PK311+2.1,He2-102,CANIS MINOR,13.5,winter,0.15,209.55,-57.08333333,Planetary Nebula,,,,
NGC5365B,ESO271-9,CANIS MINOR,13.2,winter,1.6,209.675,-42.03333333,Galaxy,,,,
Lynga1,,CANIS MINOR,99.9,winter,3,210,-61.83333333,Open Cluster15,,,,
NGC5381,OCL915,CANIS MINOR,12,winter,14,210.175,-58.41666667,Open Cluster50,Cl;Ri;vC;pL;*11...12,,,
NGC5397,ESO384-31,CANIS MINOR,12.7,winter,1.4,210.3,-32.05,Galaxy,vF;S;R;gbM,,,
NGC5398,ESO384-32,CANIS MINOR,12.3,winter,2.8,210.35,-32.93333333,Galaxy,pB;pL;R;vgbM ,,,
NGC5408,PK317+19.1,CANIS MINOR,12.2,winter,1.9,210.85,-40.61666667,Planetary Nebula,eF;E bet 2vS* ,,,
NGC5419,ESO384-39,CANIS MINOR,10.9,winter,4.1,210.9,-32.01666667,Galaxy,pB;pL;R;gpmbM ,,,
NGC5460,OCL925,CANIS MINOR,5.6,winter,25,211.875,-47.65,Open Cluster40,Cl;vL;vlC;st8...,,,
NGC5488,IC4375,CANIS MINOR,11.9,winter,3.4,212,-32.68333333,Galaxy,F;R;*0.13333333 nr,,,
NGC5483,ESO271-19,CANIS MINOR,11.2,winter,3.9,212.6,-42.66666667,Galaxy,pF;vL;R;vgbM ,,,
NGC5489,ESO271-21,CANIS MINOR,12.2,winter,1.5,213,-45.91666667,Galaxy,vF;S;R;bM ,,,
NGC5494,ESO446-25,CANIS MINOR,11.9,winter,2.3,213.1,-29.35,Galaxy,pB;L;R;gbM;rr ,,,
NGC5516,ESO221-34,CANIS MINOR,12,winter,1.8,213.975,-47.88333333,Galaxy,pF;S;R;psbM;S** nf ,,,
PK316+8.1,He2-108,CANIS MINOR,13.7,winter,0.2,214.55,-51.81666667,Planetary Nebula,,,,
Ru167,,CANIS MINOR,99.9,winter,14,214.55,-57.03333333,Open Cluster40,,,,
PK312-1.1,He2-107,CANIS MINOR,16,winter,0.183333333,214.675,-62.88333333,Planetary Nebula,,,,
PK315+5.1,He2-109,CANIS MINOR,15,winter,0.15,215.2,-54.53333333,Planetary Nebula,,,,
Lynga2,,CANIS MINOR,6.4,winter,12,216.1,-60.65,Open Cluster30,,,,
NGC5606,OCL922,CANIS MINOR,7.7,winter,3,216.95,-58.36666667,Open Cluster15,Cl;S;pC;st L and S ,,,
NGC5617,OCL919,CANIS MINOR,6.3,winter,10,217.425,-59.28333333,Open Cluster80,Cl;L;pRi;pCM;st8... ,,,
Pismis19,,CANIS MINOR,99.9,winter,2.2,217.675,-59.11666667,Open Cluster60,,,,
Tr22,Cr283,CANIS MINOR,7.9,winter,7,217.8,-60.83333333,Open Cluster50,,,,
PK315-0.1,He2-111,CANIS MINOR,13,winter,0.5,218.325,-59.16666667,Planetary Nebula,,,,
Hogg17,,CANIS MINOR,8.3,winter,7,218.425,-60.63333333,Open Cluster10,,,,
NGC5662,OCL928,CANIS MINOR,5.5,winter,29,218.9,-55.38333333,Open Cluster70,Cl;L;pRi;lC;st9... ,,,
Ru111,,CANIS MINOR,99.9,winter,8,219.2,-58.06666667,Open Cluster40,,,,
NGC5786,ESO327-37,CANIS MINOR,12,winter,2.3,224.725,-41.98333333,Galaxy,F;mE;B* sf,,,
PK118+8.2,Abell86,CAPRICORNUS,16.7,autumn,1.166666667,0.4,70.71666667,Planetary Nebula,,,,
Berk59,,CAPRICORNUS,11,autumn,10,0.55,67.41666667,Open Cluster40,13''-F;S;nC; 12 F* at 135X,,,
NGC7822,LBN589,CAPRICORNUS,99.9,autumn,20,0.55,67.41666667,Bright Nebula,!eeF;eeL ,,,
Ced214,Sh2-171,CAPRICORNUS,99.9,autumn,50,0.925,67.21666667,Bright Nebula,13''-vvF;vvL; just a field brghtning with UHC,,,
PK119+6.1,Abell1,CAPRICORNUS,18.3,autumn,0.783333333,3.15,69.18333333,Planetary Nebula,,,,
NGC40,PK120+9.1,CAPRICORNUS,10.7,autumn,1,3.25,72.51666667,Planetary Nebula,F;vS;R;vsmbM;L*cont f,BCH ,,
NGC188,OCL309,CAPRICORNUS,8.1,autumn,14,11.875,85.23333333,Open Cluster20,Cl;vL;R;150-200 st 10...18 , C ,,
NGC1184,UGC2583,CAPRICORNUS,12.4,autumn,2.8,49.2,80.8,Galaxy,F;pL;mE ,,,
UGC2620,PGC12480,CAPRICORNUS,15.3,autumn,0.9,50.1,80.25,Galaxy,,,,
Pal1,,CAPRICORNUS,13.6,autumn,2.8,53.325,79.58333333,Globular Clu.,11''-vF; pS; lBM; difficult object; averted viz helps ,,,
NGC1544,UGC3160,CAPRICORNUS,13.2,autumn,1.3,75.65,86.21666667,Galaxy,vF;VS,,,
UGC3522,PGC19878,CAPRICORNUS,15.2,autumn,2,103.975,84.91666667,Galaxy,,,,
NGC2276,UGC3740,CAPRICORNUS,11.4,autumn,2.8,111.8,85.75,Galaxy,pL;F;lbM ,,,
NGC2300,UGC3798,CAPRICORNUS,11,autumn,3.5,113.075,85.71666667,Galaxy,pB;pL;lE;bM,,,
UGC11557,MCG+10-29-005,CAPRICORNUS,13.2,autumn,2.1,306,60.2,Galaxy,,,,
NGC6939,OCL217,CAPRICORNUS,7.8,autumn,8,307.875,60.66666667,Open Cluster80,Cl;pL;eRi;pCM;*11..16,B H ,,
NGC6946,UGC11597,CAPRICORNUS,8.8,autumn,11.2,308.725,60.15,Galaxy,vF;vL;vg;vsbM;rr,BCH ,,
NGC6949,UGC11600,CAPRICORNUS,13.5,autumn,1.4,308.775,64.8,Galaxy,eF;pS;iR ,,,
NGC6951,NGC6952,CAPRICORNUS,10.6,autumn,3.9,309.3,66.1,Galaxy,pB;pL;lE ,,,
NGC6952,NGC6951,CAPRICORNUS,11.8,autumn,3.9,309.3,66.1,Galaxy,pB;oval;dif;*15 nr f,,,
NGC6953,,CAPRICORNUS,99.9,autumn,,309.45,65.76666667,Asterism,eeF;pL;R;v diffic ,,,
B148,LDN1076,CAPRICORNUS,79.9,autumn,3,312.275,59.53333333,Dark Nebula,,,,
B150,LDN1082,CAPRICORNUS,79.9,autumn,60,312.65,60.3,Dark Nebula,11'' 60X easy dark lane across field w ,,,
PK95+7.1,Abell73,CAPRICORNUS,17.4,autumn,1.333333333,314.125,57.43333333,Planetary Nebula,,,,
NGC7023,OCL235,CEPHEUS,7.1,autumn,5,315.4,68.16666667,Cluster+Nebula,*7 in eF;eL;neby, C ,,
Cr427,,CAPRICORNUS,13.8,autumn,4,315.15,68.16666667,Open Cluster6,,,,
B152,,CAPRICORNUS,79.9,autumn,15,318.625,61.75,Dark Nebula,11'' 60X prominent dark oval with 4 10maround edge ,,,
vdB140,Ced191,CAPRICORNUS,99.9,autumn,12,319.35,58.61666667,Bright Nebula,,,,
NGC7055,,CAPRICORNUS,99.9,autumn,,319.875,57.6,Asterism,Cl;F;pS;P ,,,
Berk92,,CAPRICORNUS,99.9,autumn,4,321.2,57.53333333,Open Cluster15,,,,
NGC7076,PK101+08.1,CAPRICORNUS,17,autumn,2,321.6,62.88333333,Bright Nebula,vF;er,,,
PK101-8.1,Abell75,CAPRICORNUS,13.2,autumn,1.116666667,321.6,62.88333333,Planetary Nebula,13''-F; pS; R; vlBM; UHC helps some,,,
PK98+4.1,K3-60,CAPRICORNUS,16,autumn,0.05,321.875,57.65,Planetary Nebula,,,,
PK97+3.1,Abell77,CAPRICORNUS,16.4,autumn,1.266666667,323.05,55.88333333,Planetary Nebula,,,,
B365,LDN1090,CAPRICORNUS,79.9,autumn,22,323.725,56.71666667,Dark Nebula,,,,
vdB143,Ced194,CAPRICORNUS,99.9,autumn,8,324.25,68.18333333,Bright Nebula,,,,
B160,LDN1088,CAPRICORNUS,79.9,autumn,30,324.5,56.23333333,Dark Nebula,,,,
Tr37,Cr439,CAPRICORNUS,5.1,autumn,50,324.75,57.5,Open Cluster30,,,,
PK98+2.1,K3-63,CAPRICORNUS,15.9,autumn,0.14,324.8,55.76666667,Planetary Nebula,,,,
B161,LDN1103,CAPRICORNUS,79.9,autumn,13,325.075,57.81666667,Dark Nebula,,,,
B162,LDN1095,CAPRICORNUS,79.9,autumn,13,325.275,56.31666667,Dark Nebula,,,,
B163,LDN1106,CAPRICORNUS,79.9,autumn,4,325.55,56.7,Dark Nebula,,,,
NGC7129,OCL240,CAPRICORNUS,11.5,autumn,2.7,325.75,66.11666667,Cluster+Nebula10,!;cF;pL;gbM*** ,B ,,
B367,LDN1113,CAPRICORNUS,79.9,autumn,3,326.1,57.2,Dark Nebula,,,,
NGC7133,,CAPRICORNUS,99.9,autumn,,326.1,66.16666667,Non-existant,vF;pL,,,
NGC7142,OCL241,CAPRICORNUS,9.3,autumn,4.3,326.3,65.76666667,Open Cluster100,Cl;cL;cRi;pC;*11..14, H ,,
NGC7139,PK104+7.1,CAPRICORNUS,13.5,autumn,1.433333333,326.525,63.8,Planetary Nebula,vF;cS;R;r ,,,
NGC7160,OCL236,CAPRICORNUS,6.1,autumn,7,328.425,62.6,Open Cluster12,Cl;P;vlC , H ,,
Berk93,,CAPRICORNUS,99.9,autumn,4,328.875,63.93333333,Open Cluster120,,,,
B170,LDN1149,CAPRICORNUS,79.9,autumn,15,329.5,58.95,Dark Nebula,,,,
B169,LDN1151,CAPRICORNUS,79.9,autumn,80,329.725,58.75,Dark Nebula,,,,
B171,LDN1153,CAPRICORNUS,79.9,autumn,19,330.325,58.86666667,Dark Nebula,,,,
Cr471,,CAPRICORNUS,99.9,autumn,130,331.775,72,Open Cluster,4''-B; vL; scatt; nRi; 23* in 2 deg,,,
B174,LDN1164,CAPRICORNUS,79.9,autumn,19,331.825,59.06666667,Dark Nebula,,,,
B173,LDN1166,CAPRICORNUS,79.9,autumn,40,331.85,59.16666667,Dark Nebula,,,,
NGC7226,OCL226,CAPRICORNUS,9.6,autumn,1.8,332.625,55.41666667,Open Cluster25,pB;L;in cluster,,,
NGC7234,Cr447,CAPRICORNUS,12,autumn,4,333.1,57.26666667,Open Cluster,Cl;S;P;lC ,,,
NGC7235,OCL229,CAPRICORNUS,7.7,autumn,4,333.15,57.28333333,Open Cluster30,Cl;pC;has a ruby *10,,,
PK103+0.1,M2-51,CAPRICORNUS,13.5,autumn,1.2,334.025,57.48333333,Planetary Nebula,13''-pF; pL; R; cent* easy at 320X ,,,
Sh2-132,LBN470,CAPRICORNUS,99.9,autumn,40,334.825,56.1,Bright Nebula,,,,
NGC7261,OCL237,CAPRICORNUS,8.4,autumn,6,335.1,58.08333333,Open Cluster30,Cl;L;pRi;lC,,,
PK103+0.2,M2-52,CAPRICORNUS,14,autumn,0.216666667,335.125,57.6,Planetary Nebula,,,,
Berk94,,CAPRICORNUS,8.7,autumn,4,335.725,55.88333333,Open Cluster10,13''-pF; S; nRi; cC at 165X; 17* incl 10m Or* on E side,,,
NGC7281,OCL238,CAPRICORNUS,99.9,autumn,12,336.175,57.83333333,Open Cluster20,Cl;L;pRi;lC;*10...16,,,
Berk95,,CAPRICORNUS,99.9,autumn,5,337.075,59.13333333,Open Cluster15,,,,
Berk97,,CAPRICORNUS,99.9,autumn,6,339.875,59.01666667,Open Cluster12,,,,
Czernik42,,CAPRICORNUS,99.9,autumn,3,339.9,59.91666667,Open Cluster15,,,,
NGC7352,,CAPRICORNUS,12,autumn,,339.95,57.4,Open Cluster,Cl;vL;pRi;vlC ,,,
NGC7354,PK107+2.1,CAPRICORNUS,12.9,autumn,0.366666667,340.075,61.28333333,Planetary Nebula,B;S;R;pgvlbM ,,,
NGC7380,OCL244,CAPRICORNUS,7.2,autumn,12,341.825,58.13333333,Open Cluster40,Cl;pL;pRi;lC;*9...13, H ,,
UGC12221,PGC69841,CAPRICORNUS,14,autumn,2.3,342.475,82.9,Galaxy,,,,
King18,,CAPRICORNUS,99.9,autumn,4,343.025,58.31666667,Open Cluster20,,,,
NGC7419,OCL250,CAPRICORNUS,13,autumn,2,343.575,60.83333333,Open Cluster40,Cl;pRi;cC ,,,
King10,,CAPRICORNUS,99.9,autumn,3,343.725,59.16666667,Open Cluster40,,,,
NGC7423,Berk57,CAPRICORNUS,15,autumn,5,343.825,57.13333333,Open Cluster40,vF;pL;iF;er,,,
NGC7429,OCL249,CAPRICORNUS,99.9,autumn,14,343.975,59.98333333,Open Cluster15,Cl;P;pC;*9...11,,,
PK107-2.1,M1-80,CAPRICORNUS,14.2,autumn,0.133333333,344.075,57.15,Planetary Nebula,,,,
Sh2-155,LBN529,CAPRICORNUS,99.9,autumn,15,344.225,62.61666667,Bright Nebula,11''-F; L; irF; E N-S; 5* invl; b near 9th mag* , C ,,
King19,,CAPRICORNUS,9.2,autumn,7,347.075,60.51666667,Open Cluster25,13''-pF;pS;nC; 12* at 165X,,,
NGC7510,OCL256,CAPRICORNUS,7.9,autumn,4,347.875,60.56666667,Open Cluster60,Cl;pRi;pC;fan-sh;*pB, H ,,
NGC7538,LBN542,CAPRICORNUS,99.9,autumn,8,348.525,61.48333333,Bright Nebula,vF;L;2pB* inv ,,,
Mrk50,,CAPRICORNUS,8.5,autumn,5,348.825,60.46666667,Open Cluster5,,,,
Berk99,,CAPRICORNUS,99.9,autumn,6,350.325,71.78333333,Open Cluster60,13''-F; pS; C at 165X; 3* and some haze ,,,
Berk100,,CAPRICORNUS,99.9,autumn,4,351.5,63.78333333,Open Cluster100,,,,
PK116+8.1,M2-55,CAPRICORNUS,14.3,autumn,1.05,352.975,70.38333333,Planetary Nebula,13''-vF; pS; R; lBM at 220X; UHC really helps,,,
Berk101,,CAPRICORNUS,99.9,autumn,4,353.2,64.2,Open Cluster10,,,,
NGC7708,,CAPRICORNUS,99.9,autumn,30,354.075,72.85,Asterism25,Cl;L;P;lC;st 8;10...15 ,,,
NGC7748,,CAPRICORNUS,7.1,autumn,,356.225,69.75,1 Star,vL neby;surrounds *7,,,
King11,,CAPRICORNUS,99.9,autumn,3.5,356.9,68.63333333,Open Cluster50,,,,
NGC7762,OCL280,CAPRICORNUS,10,autumn,11,357.45,68.03333333,Open Cluster40,Cl;pRi;pC;*11...15 ,,,
NGC7807,ESO538-15,CARINA,15.6,winter,0.7,0.1,-17.15,Galaxy,eF;pS;iF ,,,
MCG-03-01-015,UGCA444;WLM,CARINA,10.6,winter,11,0.475,-14.55,Galaxy,13''-vF; L; E 2X1 in PA 15; lBM; low surf brtns ,,,
NGC7808,MCG-2-1-13,CARINA,13.5,winter,1.3,0.875,-9.25,Galaxy,eF;vS;R;stell N;*8.5 sp 3',,,
NGC7813,IC5384,CARINA,15,winter,0.8,1.05,-10.01666667,Galaxy,eF;vS;E 160;*8.5 p 49'';2*9m n 8' ,,,
NGC7821,MCG-3-1-19,CARINA,14,winter,1.4,1.325,-15.51666667,Galaxy,vF;pS;iF;glbM ,,,
NGC7826,ESO538-**19,CARINA,99.9,winter,12,1.325,-19.31666667,Asterism,Cl;vP;vlC;4 F* neby ,,,
NGC7828,MCG-2-1-25,CARINA,13.9,winter,1,1.625,-12.58333333,Galaxy,pF;S;E 130 deg;sbMN;*15 sf,,,
NGC7829,MCG-2-1-24,CARINA,13.9,winter,0.7,1.625,-12.58333333,Galaxy,eF;eS;R;(neb?);f of 2,,,
