,NGC 5320,CVn,12.1,,3.4x1.7,13 50 20.4,+41 21 59,GX,"cF,pL,R,gbM",II 669
,NGC 5318,CVn,12.6,,1.5x0.9,13 50 35.9,+33 42 18,GX,"F,S,R,psbM,2nd of 4",III 423
,NGC 5326,CVn,11.9,,2.2x1.1,13 50 50.9,+39 34 28,GX,"cF,S,vlE,sbM",II 712
,NGC 5342,UMa,13.5,,1.1x0.4,13 51 25.8,+59 51 50,GX,"eF,vS",III 849
,NGC 5327,Vir,12.6,,1.9x1.6,13 52 04.1,-02 12 23,GX,"F,pS,R,2st p",II 685
,NGC 5324,Vir,11.7,,2.3x2.1,13 52 05.9,-06 03 30,GX,"cF,L,iR,bM",II 307
,NGC 5336,CVn,12.8,,1.4x1.3,13 52 09.7,+43 14 34,GX,"cF,pL,R,psbM",II 670
,NGC 5329,Vir,12.4,,1.3x1.3,13 52 10.0,+02 19 30,GX,"F,vS,R,psbM",III 549
,NGC 5331,Vir,14.1,,1.1x0.7,13 52 16.3,+02 06 28,GX,"vF,S,E0,rr",III 929
,NGC 5337,CVn,12.5,,1.7x0.8,13 52 23.1,+39 41 15,GX,"vF,S,iR,*7p",III 698
,NGC 5328,Hya,11.6,,1.7x1.3,13 52 53.3,-28 29 22,GX,"pB,S,R,slBM",III 923
,NGC 5334,Vir,11.3,,4.2x3.0,13 52 54.5,-01 06 52,GX,"cF,vL,R,lbM,r",III 665
,NGC 5347,CVn,12.6,,1.7x1.3,13 53 17.8,+33 29 28,GX,"pF,cL,R,lbM",II 424
,NGC 5350,CVn,11.3,,3.2x2.3,13 53 21.5,+40 21 49,GX,"cF,pL,bM,*7p,1st of 4",II 713
,NGC 5353,CVn,11,,2.2x1.1,13 53 26.7,+40 16 59,GX,"pB,S,R,2nd of 4",II 714
,NGC 5354,CVn,11.4,,1.4x1.3,13 53 26.7,+40 18 10,GX,"pF,S,R,3rd of 4",II 715
,NGC 5351,CVn,12.1,,3.0x1.5,13 53 27.9,+37 54 51,GX,"cF,L,lE90,vgbM",II 697
,NGC 5352,CVn,13,,1.2x1.0,13 53 38.4,+36 08 03,GX,"cF,S,R,lbM,* nf 90''",II 415
,NGC 5355,CVn,13.1,,1.2x0.7,13 53 45.6,+40 20 19,GX,"vF,pS,4th of 4",III 699
,NGC 5370,UMa,13.2,,1.1x1.1,13 54 09.4,+60 40 41,GX,"F,S",II 843
,NGC 5343,Vir,12.7,,1.7x1.2,13 54 11.7,-07 35 17,GX,"vF,S,R,lbM",II 308
,NGC 5345,Vir,12.4,,1.6x1.5,13 54 14.2,-01 26 11,GX,"F,S,R,bM",II 686
,NGC 5452,UMi,13.3,,2.0x1.5,13 54 24.6,+78 13 15,GX,"vF,pL,iR,vgvlbM",III 947
,NGC 5368,UMa,13,,0.9x0.7,13 54 29.2,+54 19 50,GX,"F,cS,R,stell,*16 nf",III 786
,NGC 5361,CVn,13.8,,0.8x0.4,13 54 35.2,+38 26 58,GX,"eF,cS,E",III 682
,NGC 5372,UMa,13.2,,0.6x0.4,13 54 46.0,+58 40 00,GX,"cF,S,E,(** inv)",III 809
,NGC 5362,CVn,12.3,,2.3x1.0,13 54 53.3,+41 18 49,GX,"pB,pL,E",II 671
,NGC 5356,Vir,12.6,,3.1x0.9,13 54 58.5,+05 20 01,GX,"F,pL,vmE17,r",III 506
,NGC 5376,UMa,12.1,,2.1x1.3,13 55 15.9,+59 30 25,GX,"cB,pL,vlE,vgmbM",II 844=I 238
,NGC 5379,UMa,12.9,,2.2x1.0,13 55 34.3,+59 44 34,GX,"pB,pS,E,mbM",I 239
,NGC 5371,CVn,10.6,,4.4x3.5,13 55 39.9,+40 27 42,GX,"pB,L,R,bMFN",II 716
,NGC 5389,UMa,12,,3.5x1.0,13 56 06.4,+59 44 31,GX,"pB,pL,E,mbMN",I 240
,NGC 5363,Vir,10.1,,4.1x2.6,13 56 07.1,+05 15 20,GX,"B,pL,R,psbM,*8 nf",I 6
,NGC 5364,Vir,10.5,,6.8x4.4,13 56 11.9,+05 00 53,GX,"cF,L,R,gbM",II 534
,NGC 5377,CVn,11.3,,3.7x2.1,13 56 16.8,+47 14 07,GX,"B,L,mE42,smbMN",I 187
,NGC 5369,Vir,13.6,,1.0x1.0,13 56 37.6,-05 28 12,GX,"vF,vS,R",III 285
,NGC 5396,CVn,,,,13 56 56.2,+29 09 51,Dup,"vF,S,iR,sbM*",III 125
,NGC 5380,CVn,12.3,,1.7x1.7,13 56 56.9,+37 36 37,GX,"F,cS,R,smbM",II 698
,NGC 5383,CVn,11.4,,3.2x2.7,13 57 04.9,+41 50 46,GX,"cB,cL,R,gbM",I 181
,NGC 5374,Vir,12.5,,1.7x1.5,13 57 29.7,+06 05 49,GX,"cF,pL,R,vgbM,*11 np",II 889
,NGC 5382,Vir,12.6,,1.5x1.1,13 58 15.0,+06 15 31,GX,"vF,vS,stel,resolvable",III 546
,NGC 5402,UMa,13.7,,1.3x0.3,13 58 16.5,+59 48 55,GX,"vF,vS,R",III 810
,NGC 5386,Vir,13.2,,1.0x0.4,13 58 22.4,+06 20 20,GX,"vF,vS,bi-N,stell,resolvable",III 547
,NGC 5394,CVn,13,,1.7x1.0,13 58 33.6,+37 27 12,GX,"cF,S,np of 2",I 191
,NGC 5395,CVn,11.4,,2.9x1.5,13 58 37.5,+37 25 32,GX,"cF,cL,E15,lbM,sf of 2",I 190
,NGC 5392,Vir,13.4,,1.2x0.8,13 59 24.8,-03 12 33,GX,"vF,cS,R,gbM",III 666
,NGC 5399,CVn,13.8,,1.2x0.3,13 59 31.4,+34 46 25,GX,"eF,vS,pmE90",III 411
,NGC 5401,CVn,13.7,,1.5x0.3,13 59 43.3,+36 14 17,GX,"cF,cS,E",III 412
,NGC 5403,CVn,13.6,,3.1x0.9,13 59 51.0,+38 10 57,GX,"vF,pL,iF",III 683
,NGC 5406,CVn,12.3,,1.9x1.4,14 00 20.2,+38 54 56,GX,"F,pS,R,lbM",II 699
,NGC 5400,Vir,12.9,,1.5x0.9,14 00 37.2,-02 51 28,GX,"vF,cS",III 667
,NGC 5422,UMa,11.8,,3.9x0.7,14 00 42.2,+55 09 51,GX,"pB,S,pmE45,vsvmbMN",I 230
,NGC 5430,UMa,11.9,,2.2x1.1,14 00 46.0,+59 19 45,GX,"pB,S,IE,mbM",II 827
,NGC 5407,CVn,13.2,,1.4x1.0,14 00 50.0,+39 09 22,GX,"vF,vS,R,bM,in Cl",III 684
,NGC 5410,CVn,13,,1.5x0.8,14 00 54.6,+40 59 19,GX,"pF,pS,bM",II 672
,NGC 5416,Boo,13.3,,1.4x0.8,14 02 11.4,+09 26 24,GX,"eF,vS,E,r",III 56
,NGC 5443,UMa,12.3,,2.7x1.0,14 02 11.7,+55 48 49,GX,"pF,L,E",II 799
,NGC 5417,Boo,13,,1.5x0.6,14 02 13.1,+08 02 13,GX,"cF,S,R,psbM,*p",III 11
,NGC 5447,UMa,,,,14 02 27.9,+54 16 34,KNT,"pB,S,R,gmbM,conn with M101",III 787
,NGC 5433,CVn,13.6,,1.6x0.4,14 02 36.2,+32 30 36,GX,"vF,cS,lE 0°,bM",III 653
,NGC 5448,UMa,11,,4.0x1.8,14 02 50.3,+49 10 21,GX,"pB,cL,vmE90,smbMN",II 691
,NGC 5440,CVn,12.3,,3.1x1.2,14 03 01.1,+34 45 26,GX,"pF,cS,lE,bM,*11 sp",II 416
,NGC 5444,CVn,11.8,,2.4x2.1,14 03 24.2,+35 07 54,GX,"pB,pL,lE,vsmbM",II 417
,NGC 5426,Vir,12.1,,3.0x1.6,14 03 25.0,-06 04 09,GX,"pF,cL,R,gmbM,sp of 2",II 309
,NGC 5427,Vir,11.4,,2.8x2.4,14 03 26.0,-06 01 51,GX,"pF,cL,R,nf of 2",II 310
,NGC 5445,CVn,13,,1.5x0.7,14 03 31.6,+35 01 29,GX,"F,*13p",III 413
,NGC 5461,UMa,,,,14 03 40.9,+54 19 02,KNT,"B,pS,R,psbM,conn M101",III 788
,NGC 5446,Boo,,,,14 03 48.0,+09 36 38,Dup,"eF,eS",III 57
,NGC 5462,UMa,,,,14 03 52.9,+54 21 53,KNT,"pB,pL,iR,gbM,conn M101",III 789
,NGC 5473,UMa,11.4,,2.3x1.7,14 04 43.3,+54 53 33,GX,"pB,S,R,gbM",I 231
,NGC 5474,UMa,10.8,,4.8x4.3,14 05 01.2,+53 39 44,GX,"pB,L,bM,P w M101",I 214
,NGC 5475,UMa,12.6,,2.0x0.5,14 05 12.4,+55 44 30,GX,"pB,S,pmE,bM",II 800
,NGC 5466,Boo,9,,9,14 05 27.3,+28 32 04,GC,"Cl,L,vRi,vmC,st 11...",VI 9
,NGC 5477,UMa,14,,1.7x1.3,14 05 32.3,+54 27 33,GX,"vF,pL",III 790
,NGC 5463,Boo,13,,1.1x0.5,14 06 10.5,+09 21 12,GX,"eF,S,lE",III 58
,NGC 5480,UMa,12.1,,1.7x1.1,14 06 21.8,+50 43 29,GX,"F,pS,vgbM,np of 2",II 692
,NGC 5468,Vir,12.5,,2.6x2.4,14 06 34.8,-05 27 11,GX,"F,L,R,vgbM,*9 sf 4'",III 286
,NGC 5481,Boo,12.3,,1.8x1.5,14 06 41.4,+50 43 23,GX,"F,vS,smbM,stell,sf of 2",II 693
,NGC 5484,UMa,14.7,,0.4x0.3,14 06 48.2,+55 01 47,GX,"vF,S,R,4'from 5485",III 791
,NGC 5485,UMa,11.4,,2.3x1.9,14 07 11.4,+55 00 07,GX,"cB,R,vgbM,f of 2",I 232
,NGC 5486,UMa,13.3,,1.9x1.2,14 07 25.0,+55 06 10,GX,"F,pL",II 801
,NGC 5476,Vir,12.8,,1.7x1.1,14 08 08.5,-06 05 31,GX,"F,pS,iR",III 287
,NGC 5478,Vir,13.6,,1.1x0.8,14 08 08.5,-01 42 08,GX,"vF,vS",III 762
,NGC 5482,Boo,12.9,,1.2x0.9,14 08 30.7,+08 55 55,GX,"eF,S",III 59
,NGC 5547,UMa,13.5,,0.9x0.4,14 09 45.0,+78 36 04,GX,"eF,vS,E0",III 948
,NGC 5490,Boo,12.1,,2.4x2.0,14 09 57.3,+17 32 44,GX,"cF,cS,R,sbMF**",III 32
,NGC 5500,Boo,13.3,,1.0x0.9,14 10 15.2,+48 32 46,GX,"cF,cS,iR",III 674
,NGC 5492,Boo,12.8,,2.4x0.7,14 10 35.3,+19 36 44,GX,"pB,vS,E",II 876
,NGC 5491,Vir,12.8,,1.4x0.8,14 10 57.4,+06 21 53,GX,"pB,pS,R,gbM,r",II 890
,NGC 5493,Vir,11.4,,1.6x1.3,14 11 29.3,-05 02 37,GX,"pB,vS,R,psmbM*,*18 invl",IV 46
,NGC 5520,Boo,12.4,,2.0x1.1,14 12 22.8,+50 20 54,GX,"F,S,lE,stellar",III 676
,NGC 5515,Boo,12.9,,1.3x0.7,14 12 38.2,+39 18 37,GX,"vF,S,vlE",III 685
,NGC 5513,Boo,12.6,,1.9x1.1,14 13 08.7,+20 24 59,GX,"pB,pL,iR",II 877
,NGC 5506,Vir,11.9,,2.8x0.9,14 13 14.8,-03 12 27,GX,"pB,L,E20,lbM",II 687
,NGC 5507,Vir,12.5,,1.7x0.9,14 13 19.8,-03 08 56,GX,"cF,S,R,stellar",IV 49
,NGC 5526,UMa,13.5,,1.8x0.2,14 13 53.7,+57 46 17,GX,"vF,S,E,r",III 804=III 835
,NGC 5570,Boo,13.1,,1.6x1.0,14 14 20.9,+07 30 56,GX,"F,S,iR",III 12
,NGC 5522,Boo,13.5,,1.9x0.4,14 14 50.3,+15 08 49,GX,"vF,vS,E",III 644
,NGC 5523,Boo,12.1,,4.6x1.3,14 14 51.7,+25 19 05,GX,"F,pL,pmE90,*10 np",III 134
,NGC 5540,UMa,13.9,,0.5x0.3,14 14 54.3,+60 00 39,GX,"eF,vS,R,stellar",III 805
,NGC 5529,Boo,11.9,,6.2x0.8,14 15 34.2,+36 13 35,GX,"cF,pL,vmE110,vgvmBM",III 414
,NGC 5533,Boo,11.8,,3.1x1.9,14 16 07.7,+35 20 37,GX,"pB,R,vsmbM,2or3*inv",II 418
,NGC 5536,Boo,13.5,,0.9x0.9,14 16 23.8,+39 30 08,GX,"cF,vS,R,sp of 2",III 731
,NGC 5541,Boo,12.8,,0.8x0.5,14 16 31.7,+39 35 20,GX,"cF,S,R,gbM,nf of 2",III 732
,NGC 5532,Boo,11.9,,1.6x1.6,14 16 52.9,+10 48 27,GX,"vF,vS,R,gbM,r",III 47
,NGC 5544,Boo,13.4,,0.9x0.9,14 17 02.6,+36 34 16,GX,"F,pS,E80,Dneb w 5545",II 419
,NGC 5548,Boo,12.6,,1.4x1.3,14 17 59.6,+25 08 13,GX,"cF,pS,R,vsvmbM*",II 194
,NGC 5546,Boo,12.3,,1.3x1.1,14 18 09.3,+07 33 51,GX,"pB,cS,gbM",III 551
,NGC 5557,Boo,11,,2.3x1.9,14 18 25.8,+36 29 36,GX,"cB,S,R,vsbM*",I 99
,NGC 5549,Vir,12.8,,1.6x0.8,14 18 38.9,+07 22 38,GX,"vF,vS,R",III 552
,NGC 5559,Boo,14,,1.4x0.4,14 19 12.6,+24 47 55,GX,"vF,S,vlE,bM",III 347
,NGC 5607,UMi,13.4,,0.9x0.8,14 19 26.7,+71 35 17,GX,"pF,cS,iR,bM,er",II 331
,NGC 5585,UMa,10.7,,5.8x3.7,14 19 48.3,+56 43 45,GX,"pF,L,iR,vgmbM,r",I 235
,NGC 5560,Vir,12.4,,3.7x0.7,14 20 04.6,+03 59 32,GX,"pF,cL,E,gbM",II 579
,NGC 5566,Vir,10.6,,6.6x2.2,14 20 19.8,+03 56 01,GX,"B,pL,R,psbM,r,*f1.5'",I 144
,NGC 5579,Boo,13.6,,1.9x1.4,14 20 26.5,+35 11 18,GX,"vF,cL,p of 2",III 415
,NGC 5640,Cam,14.4,,0.9x0.4,14 20 40.8,+80 07 23,GX,"eF,S,lE",III 949
,NGC 5582,Boo,11.6,,2.8x1.7,14 20 43.2,+39 41 36,GX,"pB,pS,R,bMFN,* sp",II 754
,NGC 5574,Vir,12.4,,1.6x1.0,14 20 56.1,+03 14 15,GX,"pF,pS,lE,p of 2",I 145
,NGC 5576,Vir,11,,3.5x2.2,14 21 03.6,+03 16 14,GX,"B,S,R,vsmbM,brightest of 3",I 146
,NGC 5589,Boo,13.3,,1.1x1.1,14 21 25.1,+35 16 14,GX,"vF,S,R,np of 2",III 416
,NGC 5590,Boo,12.3,,1.8x1.8,14 21 38.3,+35 12 17,GX,"cF,S,R,bM*,sf of 2",III 417
,NGC 5587,Boo,12.5,,2.6x0.8,14 22 10.8,+13 55 04,GX,"F,cS,vlE,*8 sf",III 110
,NGC 5602,Boo,12.7,,1.4x0.8,14 22 18.9,+50 30 05,GX,"pF,pS,lE,mbM",II 694
,NGC 5598,Boo,13,,1.5x1.0,14 22 28.3,+40 19 11,GX,"F,vS,R,bM",III 733
,NGC 5596,Boo,13.4,,1.0x0.8,14 22 28.7,+37 07 20,GX,"eF,S,R,stellar",III 418
,NGC 5620,UMi,14.1,,0.5x0.5,14 22 40.3,+69 35 41,GX,"eF,vS",III 319
,NGC 5603,Boo,13,,1.1x1.1,14 23 01.5,+40 22 38,GX,"cF,pS,R,gbM",III 734
,NGC 5594,Boo,14,,1.1x0.6,14 23 10.3,+26 15 56,GX,"eF,vS,stellar",III 135
,NGC 5608,Boo,13.4,,2.6x1.3,14 23 17.7,+41 46 33,GX,"F,pL,lE,vglbM",II 673
,NGC 5600,Boo,12.1,,1.4x1.4,14 23 49.5,+14 38 20,GX,"pB,pS,gbM",II 177
,NGC 5599,Vir,13.6,,1.4x0.5,14 23 50.8,+06 34 33,GX,"F,S,lE",III 927
,NGC 5592,Hya,12.8,,1.5x0.8,14 23 55.0,-28 41 17,GX,"F,S,E,gvlbM,r",III 924
,NGC 5614,Boo,11.7,,2.5x2.0,14 24 07.7,+34 51 32,GX,"pB,S,R,smbM",II 420
,NGC 5595,Lib,12,,2.2x1.2,14 24 13.3,-16 43 23,GX,"F,pL,R,vgbM,p of 2",III 121
,NGC 5616,Boo,13.8,,2.1x0.4,14 24 20.6,+36 27 42,GX,"vF,S,cE,vgbM,er",III 419
,NGC 5610,Boo,13.2,,2.0x0.7,14 24 23,+24 36 51,GX,"vF,S,pmE0,*9f",III 136
,NGC 5597,Lib,12,,2.1x1.7,14 24 27.5,-16 45 46,GX,"vF,L,vlE,vglbM,f of 2",III 122
,NGC 5604,Vir,12.8,,1.8x1.0,14 24 42.7,-03 12 44,GX,"F,pS,R,vgbM*,r",III 668
,NGC 5605,Lib,12.3,,1.6x1.3,14 25 07.6,-13 09 48,GX,"vF,pL,R,vgbM",III 120
,NGC 5622,Boo,13.2,,1.7x1.0,14 26 12.2,+48 33 50,GX,"vF,pS,vlE,vglbM",III 677
,NGC 5631,UMa,11.5,,1.7x1.7,14 26 33.3,+56 34 58,GX,"B,S,R,psbMN",I 236
,NGC 5623,Boo,12.5,,1.6x1.1,14 27 08.7,+33 15 08,GX,"cF,S,R,vsmbM,r",II 329
,NGC 5618,Vir,13.4,,1.6x1.2,14 27 11.8,-02 15 46,GX,"eF,S",III 763
,NGC 5633,Boo,12.4,,2.0x1.2,14 27 28.5,+46 08 50,GX,"cB,pS,R,pglbM",I 185
,NGC 5630,Boo,13.1,,2.2x0.7,14 27 36.8,+41 15 27,GX,"F,S,E90,gbM",II 674
,NGC 5671,UMi,13.3,,1.7x1.2,14 27 42.0,+69 41 39,GX,"vF,pL,R,bM",III 882
,NGC 5621,Boo,,,,14 27 49.7,+08 14 29,***,"eeF,L,resolvable",III 14
,NGC 5635,Boo,12.5,,2.3x1.1,14 28 31.9,+27 24 31,GX,"F,S,E,sbM",III 132
,NGC 5637,Boo,13.8,,0.9x0.5,14 28 59.8,+23 11 29,GX,"vF,S,R,vgbM",II 357
,NGC 5642,Boo,12.6,,1.8x1.3,14 29 13.5,+30 01 35,GX,"cF,S,* inv,*12 nf",III 126
,NGC 5634,Vir,9.4,,4.9,14 29 37.2,-05 58 35,GC,"vB,cL,R,gbM,rrr,st 19...,*8 sf",I 70
,NGC 5636,Vir,12.7,,1.9x1.4,14 29 39.1,+03 15 58,GX,"eF,cL,R,np of 2",II 580
,NGC 5638,Vir,11.2,,2.7x2.4,14 29 40.5,+03 13 59,GX,"cB,pL,R,sf of 2",II 581
,NGC 5712,UMi,14.3,,0.7x0.7,14 29 41.6,+78 51 51,GX,"vF,S,R,S Cl p",III 950
,NGC 5660,Boo,11.9,,2.8x2.5,14 29 49.8,+49 37 20,GX,"pB,L,iR,vgbM",II 695
,NGC 5654,Boo,12.9,,1.5x1.0,14 30 01.4,+36 21 36,GX,"F,S,E,** inv",III 420
,NGC 5653,Boo,12.2,,1.7x1.3,14 30 10.6,+31 12 54,GX,"pF,pS,R,bM",II 330
,NGC 5667,Dra,12.5,,1.7x1.1,14 30 22.8,+59 28 12,GX,"pB,pS,E0",II 807
,NGC 5656,Boo,11.8,,1.9x1.5,14 30 25.4,+35 19 16,GX,"pF,pL,R,mbM,r",II 421
,NGC 5649,Boo,13.2,,1.1x0.8,14 30 32.5,+14 01 28,GX,"eF,vS,np of 2",III 645
,NGC 5645,Vir,12.5,,2.4x1.5,14 30 39.7,+07 16 29,GX,"cF,pL,iR,gbM",II 150
,NGC 5652,Vir,12.5,,2.0x1.4,14 31 01.0,+05 58 43,GX,"pB,pL,vlE,bM",II 891
,NGC 5661,Vir,13.3,,1.5x0.6,14 31 57.5,+06 15 01,GX,"vF,pS,IE",II 892
,NGC 5678,Dra,11.3,,3.3x1.6,14 32 05.8,+57 55 17,GX,"B,L,lE0,vgmbM",I 237
,NGC 5665,Boo,12,,1.9x1.3,14 32 26.0,+08 04 48,GX,"pB,pL,R,gbM,r",II 27
,IC 1029,Boo,11.3,,2.8x0.5,14 32 27.2,+49 54 13,GX,"vF,S,lE,mbM",II 696
,NGC 5672,Boo,13.5,,0.9x0.6,14 32 38.3,+31 40 12,GX,"vF,vL,iR,lbM,**p",III 310
,NGC 5675,Boo,12.7,,2.8x1.0,14 32 39.8,+36 18 08,GX,"F,pS,E,bM",II 422
,NGC 5669,Boo,11.3,,4.0x2.8,14 32 43.9,+09 53 31,GX,"F,L,R,lbM,r",II 79
,NGC 5676,Boo,11.2,,4.0x1.9,14 32 46.7,+49 27 26,GX,"B,L,E45,pgbM,r",I 189
,NGC 5668,Vir,11.5,,3.3x3.0,14 33 24.4,+04 27 01,GX,"F,pS,vlE,*14 inv",II 574
,NGC 5674,Vir,13,,1.1x1.0,14 33 52.4,+05 27 29,GX,"cF,pS,R,gbM",II 893
,NGC 5677,Boo,13.7,,0.9x0.7,14 34 12.9,+25 28 04,GX,"vF,vS,R,r,3*9,10 np",III 283
,NGC 5687,Boo,11.8,,2.4x1.7,14 34 52.3,+54 28 33,GX,"pF,S,iF,resolved,*10 f",II 808
,NGC 5679,Vir,13,,1.0x0.6,14 35 08.8,+05 21 31,GX,"vF,S,R,*12 att",II 894
,NGC 5689,Boo,11.9,,3.5x1.0,14 35 29.6,+48 44 30,GX,"cB,pL,E87,psmbM",I 188
,NGC 5684,Boo,12.7,,1.5x1.3,14 35 50.0,+36 32 35,GX,"F,cS,R,bM,p of 2",III 421
,NGC 5697,Boo,13.7,,0.9x0.5,14 36 32.0,+41 41 08,GX,"F,vS,R,bM,4B*p",II 675
,NGC 5696,Boo,13,,2.0x1.5,14 36 57.1,+41 49 41,GX,"cF,cS,R,lbM,r",II 648
,NGC 5698,Boo,13,,1.9x0.9,14 37 14.7,+38 27 15,GX,"cF,cS,lE,in tri of st",II 700
,NGC 5695,Boo,12.8,,1.5x1.1,14 37 22.1,+36 34 04,GX,"pB,cS,R,bM,r",II 423
,NGC 5690,Vir,11.8,,3.4x1.0,14 37 41.2,+02 17 28,GX,"vF,mE138,F* att sf",II 582
,NGC 5691,Vir,12.3,,1.9x1.4,14 37 53.4,-00 23 55,GX,"pB,pS,lE,gbM",II 681
,NGC 5714,Boo,13.4,,3.2x0.4,14 38 11.7,+46 38 16,GX,"vF,pS,E pf,D*n,1 of 6",III 675
,NGC 5704,Boo,,,,14 38 16.3,+40 27 24,Dup,"F,cS,lE0",II 649
,NGC 5699,Boo,,,,14 38 42.3,+30 27 59,Dup,"eF,vS",III 127
,NGC 5703,Boo,,,,14 38 50.0,+30 26 34,Dup,"vF,vS,iR",III 128
,NGC 5702,Boo,13.3,,1.1x0.8,14 38 55.1,+20 30 25,GX,"vF,vS",III 894
,NGC 5701,Vir,10.9,,4.3x4.1,14 39 11.1,+05 21 47,GX,"cB,pS,R,mbM,*11p15''",II 575
,NGC 5710,Boo,13,,1.2x1.1,14 39 16.2,+20 02 36,GX,"vF,S,vgbM,**f,p of 2",III 895
,NGC 5694,Hya,10,,4.2,14 39 36.5,-26 32 18,GC,"cB,cS,R,psbM,r,* 9.5 sp",II 196
,NGC 5730,Boo,14.1,,1.8x0.4,14 39 52.0,+42 44 33,GX,"vF,cS,E90",III 657
,NGC 5731,Boo,13.1,,1.6x0.4,14 40 09.3,+42 46 46,GX,"vF,eS,lE",III 658
,NGC 5713,Vir,11.2,,2.8x2.5,14 40 11.5,-00 17 27,GX,"cB,pL,R,psmbM,r",I 182
,NGC 5732,Boo,13.5,,1.3x0.7,14 40 39.0,+38 38 16,GX,"vF,S,R,lbM",III 686
,NGC 5718,Vir,12.9,,1.5x1.1,14 40 42.9,+03 27 55,GX,"vF,S,R,vglbM,*8,9 nf",III 550
,NGC 5719,Vir,12.2,,3.2x1.2,14 40 56.6,-00 19 05,GX,"pF,S,lE,bM",II 682
,NGC 5716,Lib,12.9,,2.0x1.2,14 41 05.5,-17 28 35,GX,"vF,pL,R",III 671
,NGC 5729,Lib,12.6,,2.5x0.6,14 42 06.8,-09 00 30,GX,"F,pL,E,r",III 508
,NGC 5728,Lib,11.3,,3.1x1.8,14 42 24.0,-17 15 10,GX,"pF,pL,pmE45,mbM,*10s",I 184
,NGC 5739,Boo,12.1,,2.3x2.1,14 42 28.9,+41 50 32,GX,"pB,S,R,smbM,r,* nr",I 171
,NGC 5735,Boo,12.3,,2.4x1.9,14 42 33.4,+28 43 34,GX,"vF,L,iR,lbM",III 133
,NGC 5737,Boo,13.5,,1.3x0.8,14 43 11.8,+18 52 48,GX,"vF,cS,R,vglbM",III 896
,NGC 5751,Boo,13.2,,1.5x0.8,14 43 49.2,+53 24 01,GX,"F,S,vlE,tri2*10,11",II 809
,NGC 5747,Boo,13.6,,0.8x0.8,14 44 20.7,+12 07 53,GX,"eF,S",III 48
,NGC 5740,Vir,11.9,,3.0x1.5,14 44 24.5,+01 40 47,GX,"pB,L,iR,gbM,r",II 538
,NGC 5746,Vir,10.3,,7.4x1.3,14 44 55.8,+01 57 19,GX,"B,L,vmE170,bM,BN",I 126
,NGC 5754,Boo,13.1,,1.8x1.7,14 45 19.4,+38 43 52,GX,"cF,cS,R,bM",III 687
,NGC 5750,Vir,11.6,,3.0x1.6,14 46 11.1,-00 13 25,GX,"pF,pS,vlE,r",I 183
,NGC 5760,Boo,13.3,,1.5x0.7,14 47 42.3,+18 30 07,GX,"vF,vS,cE90,vglbM",III 885
,NGC 5757,Lib,11.9,,2.0x1.6,14 47 46.4,-19 04 42,GX,"vF,S,iR,lbM",III 690
,NGC 5777,Dra,13.3,,3.1x0.4,14 51 17.8,+58 58 39,GX,"vF,vS,lE",III 806
,NGC 5768,Lib,12.5,,1.9x1.4,14 52 08.0,-02 31 49,GX,"F,R,bMFN,S*s",III 373
,NGC 5771,Boo,13.6,,0.8x0.7,14 52 14.3,+29 50 43,GX,"vF,S,R,pgbM",III 129
,NGC 5773,Boo,13.5,,0.9x0.9,14 52 30.3,+29 48 27,GX,"vF,S,R,pgbM",III 130
,NGC 5770,Vir,12.3,,1.7x1.3,14 53 15.0,+03 57 36,GX,"cF,S,vlE,bM,biN",II 576
,NGC 5775,Vir,11.4,,4.2x1.0,14 53 57.5,+03 32 42,GX,"F,pS,vmE148,gvlbM",III 554
,NGC 5808,UMi,,,,14 54 02.9,+73 07 54,Dup,"vF,S,iR,bet 2 st",III 311
,NGC 5819,UMi,13.5,,0.9x0.9,14 54 02.9,+73 07 54,GX,"F,pL,triangle w 2*",III 311?
,NGC 5784,Boo,12.4,,1.9x1.8,14 54 16.5,+42 33 29,GX,"pB,S,R,smbM,stellar",II 676
,NGC 5787,Boo,13.1,,1.0x0.9,14 55 15.5,+42 30 25,GX,"F,cS,R,pslbM",II 677
,NGC 5797,Boo,12.8,,1.1x0.7,14 56 24.0,+49 41 46,GX,"F,S,vsbM*13,2nd of 4",III 678
,NGC 5789,Boo,13.7,,0.9x0.8,14 56 35.7,+30 14 00,GX,"eF,pS,iF",III 976
,NGC 5804,Boo,13.1,,1.2x1.1,14 57 06.8,+49 40 08,GX,"vF,vS,vsmbM,*6 nr",III 679
,NGC 5798,Boo,13.1,,1.4x1.0,14 57 38.0,+29 58 05,GX,"F,S,R,vgbM,* nf",III 131
,NGC 5832,UMi,12.1,,3.7x2.2,14 57 45.3,+71 40 55,GX,"pB,cL,iR,bp,r",II 332
,NGC 5792,Lib,11.3,,6.9x1.7,14 58 22.7,-01 05 24,GX,"pB,pL,R,mbM,*8,9 np 1'",II 683
,NGC 5820,Boo,12.4,,1.7x1.1,14 58 39.8,+53 53 09,GX,"B,E90,sbM,B D*f8',brightest of 3",II 756
,NGC 5791,Lib,11.7,,2.6x1.3,14 58 46.2,-19 16 01,GX,"pF,S,R,stellar",III 691
,NGC 5821,Boo,13.5,,1.9x0.9,14 59 00.0,+53 55 23,GX,"vF,S",III 811
,NGC 5836,UMi,13.9,,1.2x1.0,14 59 31.1,+73 53 36,GX,"eF,vS,lE,2* inv",II 312
